,sex,month,fips,year,deaths,deaths.pred,pop.adj,rate.adj,cause,sex.long,deaths.added.median,deaths.added.mean,deaths.added.ll,deaths.added.ul,deaths.added.two.deg.median,deaths.added.two.deg.mean,deaths.added.two.deg.ll,deaths.added.two.deg.ul,month.short,full_name,code_name,perc.mean,perc.ul,perc.ll
107,1,11,9,2016,484,500.1333333,1745615,0.000286508,Cardiopulmonary,Male,-5.098342874,-5.102727681,-6.997464309,-3.167533313,-10.12585455,-10.13511856,-13.88044244,-6.304944525,Nov,Connecticut,CT,-0.010542826,-0.00654449,-0.014457571
108,1,1,20,2016,496,496,1450161.403,0.000342031,Cardiopulmonary,Male,-3.595840846,-3.586924387,-5.005084279,-2.04955563,-7.154929498,-7.136108829,-9.949510228,-4.081207824,Jan,Kansas,KS,-0.007231702,-0.004132169,-0.010090896
109,1,1,21,2016,955,955,2183373.674,0.000437396,Cardiopulmonary,Male,-8.999926538,-9.032323141,-11.67593012,-6.392941461,-17.90344101,-17.96440243,-23.19725637,-12.73349906,Jan,Kentucky,KY,-0.00945793,-0.00669418,-0.012226105
110,1,12,1,2016,1069,1069,2355586,0.000453815,Cardiopulmonary,Male,-10.14891304,-10.14803239,-13.3030238,-7.024020092,-20.19274281,-20.18051107,-26.41707543,-13.99294513,Dec,Alabama,AL,-0.009493014,-0.006570646,-0.012444363
111,1,12,10,2016,160,160,460670,0.00034732,Cardiopulmonary,Male,-1.719722897,-1.721025343,-2.696241769,-0.761078923,-3.402725102,-3.407085069,-5.338536633,-1.496604628,Dec,Delaware,DE,-0.010756408,-0.004756743,-0.016851511
112,1,12,11,2016,104,104,323230,0.000321752,Cardiopulmonary,Male,-0.415697722,-0.411262615,-1.050302529,0.243768241,-0.815353041,-0.805307751,-2.0797944,0.50566607,Dec,District of Columbia,DC,-0.003954448,0.002343925,-0.010099063
113,1,12,12,2016,3592,3592,10070151,0.000356698,Cardiopulmonary,Male,-41.28628841,-41.08180614,-51.33129836,-30.72890796,-82.01363331,-81.63384349,-101.8582205,-61.16887716,Dec,Florida,FL,-0.011437028,-0.008554818,-0.014290451
114,1,12,13,2016,1599,1599,5020465,0.000318496,Cardiopulmonary,Male,-15.37907712,-15.3198001,-19.71768484,-11.18173625,-30.57782937,-30.46179133,-39.16044112,-22.2606187,Dec,Georgia,GA,-0.009580863,-0.006992956,-0.01233126
115,1,12,16,2016,274,274,843532,0.000324825,Cardiopulmonary,Male,-1.422474434,-1.417588939,-2.693617729,-0.140555363,-2.820374143,-2.808338241,-5.349875239,-0.257237107,Dec,Idaho,ID,-0.005173682,-0.000512976,-0.009830722
116,1,12,17,2016,1983,1983,6291791,0.000315173,Cardiopulmonary,Male,-13.26930863,-13.22119796,-17.62108016,-8.811075459,-26.43462691,-26.33382309,-35.06721839,-17.56993757,Dec,Illinois,IL,-0.006667271,-0.004443306,-0.008886072
117,1,12,18,2016,1236,1236,3269562,0.000378032,Cardiopulmonary,Male,-7.672812484,-7.703354424,-10.59994728,-4.66576067,-15.2811027,-15.34193643,-21.10319335,-9.300378065,Dec,Indiana,IN,-0.006232487,-0.003774887,-0.008576009
118,1,12,19,2016,589,589,1559119,0.000377777,Cardiopulmonary,Male,-4.242751966,-4.248292528,-5.845141026,-2.587084463,-8.443365833,-8.452136047,-11.60951481,-5.150304749,Dec,Iowa,IA,-0.007212721,-0.004392334,-0.009923839
119,1,1,22,2016,773,773,2286964.419,0.000338003,Cardiopulmonary,Male,-12.34513623,-12.29987061,-14.56011481,-9.597677806,-24.46555071,-24.37966528,-28.82323214,-19.05974066,Jan,Louisiana,LA,-0.015911864,-0.012416142,-0.018835854
120,1,12,20,2016,516,516,1447759,0.000356413,Cardiopulmonary,Male,-3.449321397,-3.459238163,-4.983021999,-1.924395327,-6.869091933,-6.884501515,-9.900919136,-3.826206413,Dec,Kansas,KS,-0.00670395,-0.003729448,-0.009657019
121,1,12,21,2016,913,913,2186553,0.000417552,Cardiopulmonary,Male,-7.819297113,-7.821260006,-10.58940856,-5.301444588,-15.55451943,-15.55821669,-21.01915594,-10.56116402,Dec,Kentucky,KY,-0.00856655,-0.005806621,-0.011598476
122,1,12,22,2016,810,810,2289370,0.000353809,Cardiopulmonary,Male,-12.14505383,-12.13477857,-14.45203104,-9.695222728,-24.08834155,-24.06069302,-28.60438405,-19.25217139,Dec,Louisiana,LA,-0.014981208,-0.011969411,-0.017842014
123,1,12,23,2016,241,241,652585,0.000369301,Cardiopulmonary,Male,-1.71961996,-1.715607715,-2.765066478,-0.619632278,-3.417707872,-3.408657599,-5.493086329,-1.230812848,Dec,Maine,ME,-0.007118704,-0.002571088,-0.011473305
124,1,12,24,2016,857,857,2914466,0.00029405,Cardiopulmonary,Male,-4.695487641,-4.691616205,-7.387529558,-1.854260309,-9.352800453,-9.338150882,-14.69020758,-3.688847699,Dec,Maryland,MD,-0.005474465,-0.002163664,-0.008620221
125,1,12,25,2016,904,904,3305651,0.000273471,Cardiopulmonary,Male,-11.40963216,-11.46818251,-14.43281507,-8.659704708,-22.66517645,-22.76952616,-28.59737505,-17.21251963,Dec,Massachusetts,MA,-0.012686043,-0.009579319,-0.015965503
126,1,12,26,2016,1913,1913,4884746,0.000391627,Cardiopulmonary,Male,-13.65817512,-13.60371662,-17.92355356,-8.998047815,-27.18919016,-27.07364674,-35.65987165,-17.94022623,Dec,Michigan,MI,-0.007111195,-0.004703632,-0.009369343
127,1,12,27,2016,712,712,2747630,0.000259132,Cardiopulmonary,Male,-4.369729315,-4.379600948,-6.239058086,-2.507214694,-8.704643892,-8.721360368,-12.41272992,-4.990830203,Dec,Minnesota,MN,-0.006151125,-0.003521369,-0.008762722
128,1,12,28,2016,646,646,1448792,0.000445889,Cardiopulmonary,Male,-6.860219275,-6.851259293,-9.069912145,-4.717702302,-13.61557825,-13.60119967,-17.98674833,-9.384338932,Dec,Mississippi,MS,-0.010605665,-0.007302945,-0.014040112
129,1,12,29,2016,1259,1259,2992035,0.000420784,Cardiopulmonary,Male,-7.905557692,-7.940272574,-10.70472476,-4.895434776,-15.74828558,-15.81517913,-21.30760624,-9.746919427,Dec,Missouri,MO,-0.006306809,-0.003888352,-0.008502561
130,1,1,23,2016,240,240,651998.7507,0.000368099,Cardiopulmonary,Male,-1.84604908,-1.847595188,-2.876538159,-0.797872663,-3.662439565,-3.667604896,-5.696418428,-1.574265759,Jan,Maine,ME,-0.007698313,-0.003324469,-0.011985576
131,1,12,30,2016,189,189,524775,0.000360154,Cardiopulmonary,Male,-0.872871956,-0.888241406,-1.726541511,-0.133156605,-1.740056374,-1.767068525,-3.431219534,-0.254573976,Dec,Montana,MT,-0.00469969,-0.000704532,-0.00913514
132,1,12,31,2016,288,288,950671,0.000302944,Cardiopulmonary,Male,-1.815440999,-1.800520617,-2.667801762,-0.84052934,-3.614259362,-3.584104952,-5.306132134,-1.675163053,Dec,Nebraska,NE,-0.006251808,-0.002918505,-0.009263201
133,1,12,32,2016,576,576,1473997,0.000390774,Cardiopulmonary,Male,-2.404228769,-2.416366162,-4.886629492,0.203061905,-4.771747868,-4.791895396,-9.677061212,0.426992995,Dec,Nevada,NV,-0.00419508,0.000352538,-0.008483732
134,1,12,33,2016,223,223,660860,0.000337439,Cardiopulmonary,Male,-1.039807732,-1.037514744,-2.15691855,0.067338512,-2.059405981,-2.051316447,-4.286118077,0.142995172,Dec,New Hampshire,NH,-0.004652532,0.000301966,-0.00967228
135,1,12,34,2016,1265,1265,4367744,0.000289623,Cardiopulmonary,Male,-11.95239181,-11.92494625,-15.28947827,-8.471971442,-23.76273779,-23.71119424,-30.38023972,-16.86938883,Dec,New Jersey,NJ,-0.009426835,-0.006697211,-0.012086544
136,1,12,35,2016,361,361,1030663,0.00035026,Cardiopulmonary,Male,-0.260785633,-0.296436321,-2.306565511,1.590699562,-0.495317356,-0.556506469,-4.56100327,3.206328307,Dec,New Mexico,NM,-0.000821153,0.00440637,-0.006389378
137,1,12,36,2016,3017,3017,9587365,0.000314685,Cardiopulmonary,Male,-24.50722103,-24.37200347,-31.11664731,-17.5981335,-48.7880442,-48.51662182,-61.86808506,-35.06371419,Dec,New York,NY,-0.008078225,-0.005832991,-0.010313771
138,1,12,37,2016,1569,1569,4932952,0.000318065,Cardiopulmonary,Male,-15.18336326,-15.23669064,-19.64444803,-11.32110864,-30.18774858,-30.29536579,-39.01112271,-22.53629009,Dec,North Carolina,NC,-0.009711084,-0.007215493,-0.012520362
139,1,12,38,2016,119,119,388974,0.000305933,Cardiopulmonary,Male,-0.799811699,-0.797654594,-1.270597844,-0.335320176,-1.591265801,-1.586163344,-2.524307008,-0.664776874,Dec,North Dakota,ND,-0.00670298,-0.002817817,-0.010677293
140,1,12,39,2016,2147,2147,5691694,0.000377216,Cardiopulmonary,Male,-16.52183821,-16.42713094,-20.85459422,-11.55709235,-32.90021535,-32.69504715,-41.45673304,-23.01015748,Dec,Ohio,OH,-0.007651202,-0.005382903,-0.009713365
141,1,1,24,2016,885,885,2912970.719,0.000303814,Cardiopulmonary,Male,-6.302343385,-6.312143243,-8.97642567,-3.721355237,-12.53890805,-12.55881694,-17.84815477,-7.404675218,Jan,Maryland,MD,-0.007132365,-0.004204921,-0.010142854
142,1,12,4,2016,968,968,3442895,0.000281159,Cardiopulmonary,Male,-4.663853622,-4.681051345,-8.481175219,-1.15592805,-9.258311817,-9.295596893,-16.80784403,-2.290064455,Dec,Arizona,AZ,-0.004835797,-0.001194141,-0.008761545
143,1,12,40,2016,784,784,1943903,0.000403312,Cardiopulmonary,Male,-5.988694139,-5.926709978,-8.093111396,-3.593731715,-11.90296893,-11.79117563,-16.09906981,-7.152808103,Dec,Oklahoma,OK,-0.007559579,-0.004583841,-0.010322846
144,1,12,41,2016,676,676,2027010,0.000333496,Cardiopulmonary,Male,-6.483337576,-6.556719611,-9.445130663,-3.697137026,-12.87878181,-13.02296005,-18.73890463,-7.353426036,Dec,Oregon,OR,-0.009699289,-0.005469138,-0.013972087
145,1,12,42,2016,2504,2504,6261194,0.000399924,Cardiopulmonary,Male,-23.68709484,-23.79773869,-29.68574331,-18.14379878,-47.12522805,-47.33952083,-58.993867,-36.12745397,Dec,Pennsylvania,PA,-0.009503889,-0.007245926,-0.011855329
146,1,12,44,2016,165,165,513081,0.000321587,Cardiopulmonary,Male,-1.356321712,-1.35254147,-2.185607141,-0.525200579,-2.68716063,-2.680228771,-4.325292875,-1.035148641,Dec,Rhode Island,RI,-0.008197221,-0.003183034,-0.013246104
147,1,12,45,2016,880,880,2407934,0.000365459,Cardiopulmonary,Male,-8.930019785,-8.924803153,-11.61932393,-6.169631399,-17.74522355,-17.73174829,-23.0718877,-12.25744643,Dec,South Carolina,SC,-0.010141822,-0.007010945,-0.013203777
148,1,12,46,2016,157,157,436272,0.000359867,Cardiopulmonary,Male,-0.694967969,-0.697996875,-1.29689616,-0.091323241,-1.382054117,-1.384770314,-2.574363976,-0.174580377,Dec,South Dakota,SD,-0.00444584,-0.000581677,-0.008260485
149,1,12,47,2016,1353,1353,3242515,0.000417269,Cardiopulmonary,Male,-12.50709646,-12.52086799,-16.00927919,-8.972094619,-24.88376377,-24.90526081,-31.80216958,-17.86213599,Dec,Tennessee,TN,-0.009254152,-0.00663126,-0.011832431
150,1,12,48,2016,3631,3631,13831432,0.000262518,Cardiopulmonary,Male,-36.48943004,-36.47568254,-46.0808281,-26.8396853,-72.53657293,-72.51809903,-91.51686529,-53.40710142,Dec,Texas,TX,-0.01004563,-0.007391816,-0.012690947
151,1,12,49,2016,346,346,1535894,0.000225276,Cardiopulmonary,Male,-1.120589861,-1.129587576,-2.877698135,0.55251239,-2.216147954,-2.230499342,-5.704010337,1.116050197,Dec,Utah,UT,-0.003264704,0.001596857,-0.008317047
152,1,1,25,2016,935,935,3301540.727,0.000283201,Cardiopulmonary,Male,-13.08974648,-13.0956772,-15.84507041,-10.34600319,-25.98660832,-25.99427559,-31.39589252,-20.56643631,Jan,Massachusetts,MA,-0.014006072,-0.011065244,-0.016946599
153,1,12,5,2016,700,700,1467873,0.00047688,Cardiopulmonary,Male,-5.255109792,-5.213733148,-7.495968051,-2.881489858,-10.43805777,-10.35620571,-14.88571959,-5.735154823,Dec,Arkansas,AR,-0.00744819,-0.004116414,-0.010708526
154,1,12,50,2016,106,106,308466,0.000343636,Cardiopulmonary,Male,-0.439183222,-0.443440115,-1.094559871,0.210134509,-0.870429416,-0.87660826,-2.176131335,0.428862665,Dec,Vermont,VT,-0.004183397,0.001982401,-0.010326037
155,1,12,51,2016,1127,1127,4136814,0.000272432,Cardiopulmonary,Male,-8.344584844,-8.336903851,-11.29723403,-5.001964383,-16.59388159,-16.58144043,-22.4478967,-9.971517766,Dec,Virginia,VA,-0.00739743,-0.0044383,-0.010024165
156,1,12,53,2016,1051,1051,3641400,0.000288625,Cardiopulmonary,Male,-12.12851228,-12.10939238,-15.74849603,-8.416418546,-24.09057643,-24.04146754,-31.21979223,-16.73855014,Dec,Washington,WA,-0.011521782,-0.00800801,-0.014984297
157,1,12,54,2016,411,411,905943,0.000453671,Cardiopulmonary,Male,-3.314581082,-3.316935156,-4.602251636,-1.863712993,-6.593345934,-6.595063188,-9.124061156,-3.709294935,Dec,West Virginia,WV,-0.008070402,-0.004534581,-0.011197693
158,1,12,55,2016,965,965,2873426,0.000335836,Cardiopulmonary,Male,-8.219975765,-8.231565498,-10.69284243,-5.802011801,-16.34742892,-16.37577025,-21.24125817,-11.56511989,Dec,Wisconsin,WI,-0.00853012,-0.006012447,-0.011080666
159,1,12,56,2016,103,103,298942,0.000344548,Cardiopulmonary,Male,-0.973713958,-0.980261749,-1.664178121,-0.340841131,-1.922541288,-1.938613438,-3.288484915,-0.667170922,Dec,Wyoming,WY,-0.009517104,-0.003309137,-0.016157069
160,1,1,26,2016,1923,1923,4881775.137,0.000393914,Cardiopulmonary,Male,-17.51419559,-17.54341403,-21.85433075,-13.17616885,-34.83963248,-34.8887839,-43.43429003,-26.23033956,Jan,Michigan,MI,-0.00912294,-0.006851882,-0.011364707
161,1,12,6,2016,5255,5255,19493361,0.000269579,Cardiopulmonary,Male,-57.1710976,-57.17083809,-73.80285601,-42.46206914,-113.6302646,-113.6296367,-146.4709212,-84.53727946,Dec,California,CA,-0.010879322,-0.008080318,-0.014044311
162,1,1,27,2016,673,673,2740078.478,0.000245613,Cardiopulmonary,Male,-4.215866121,-4.232714336,-5.929312609,-2.586226832,-8.396235973,-8.429316252,-11.79730305,-5.151684575,Jan,Minnesota,MN,-0.006289323,-0.003842833,-0.008810271
163,1,1,28,2016,639,639,1450034.443,0.000440679,Cardiopulmonary,Male,-6.431239661,-6.442626929,-8.640298671,-4.374741122,-12.77662609,-12.79603871,-17.12574714,-8.706102327,Jan,Mississippi,MS,-0.010082358,-0.00684623,-0.013521594
164,1,12,8,2016,662,662,2785818,0.000237632,Cardiopulmonary,Male,-3.134628933,-3.090587584,-5.388443947,-0.688258792,-6.232845618,-6.14017648,-10.71640703,-1.331960485,Dec,Colorado,CO,-0.004668561,-0.001039666,-0.008139643
165,1,1,29,2016,1194,1194,2989033.321,0.00039946,Cardiopulmonary,Male,-8.635364728,-8.637449395,-11.91036377,-5.735655705,-17.19412176,-17.19657205,-23.6948494,-11.43089231,Jan,Missouri,MO,-0.007234045,-0.004803732,-0.009975179
166,1,12,9,2016,506,506,1745615,0.000289869,Cardiopulmonary,Male,-5.502657776,-5.519513793,-7.307143523,-3.800367392,-10.93999442,-10.96410036,-14.50214513,-7.563880379,Dec,Connecticut,CT,-0.01090813,-0.007510607,-0.014440995
167,1,1,30,2016,169,169,522462.6147,0.000323468,Cardiopulmonary,Male,-0.719512168,-0.727925776,-1.485494391,-0.059233112,-1.427354745,-1.442925072,-2.951561662,-0.112599003,Jan,Montana,MT,-0.004307253,-0.000350492,-0.008789908
168,1,1,31,2016,303,303,948335.2359,0.000319507,Cardiopulmonary,Male,-2.035957988,-2.044513368,-2.970187505,-1.12230735,-4.050189509,-4.068142939,-5.906181127,-2.233954181,Jan,Nebraska,NE,-0.006747569,-0.003703985,-0.009802599
169,1,1,32,2016,524,524,1464071.857,0.000357906,Cardiopulmonary,Male,-2.625039144,-2.63280034,-4.983315634,-0.442663683,-5.215804762,-5.226908835,-9.894155577,-0.852514937,Jan,Nevada,NV,-0.005024428,-0.000844778,-0.009510144
170,1,1,33,2016,226,226,659470.613,0.000342699,Cardiopulmonary,Male,-1.495156187,-1.5043272,-2.613634641,-0.479266921,-2.956584252,-2.980828664,-5.183890041,-0.950632815,Jan,New Hampshire,NH,-0.006656315,-0.00212065,-0.011564755
171,1,1,34,2016,1302,1302,4369447.663,0.000297978,Cardiopulmonary,Male,-13.84525201,-13.8263934,-17.29550413,-10.46443112,-27.52289575,-27.47923083,-34.32829109,-20.8337502,Jan,New Jersey,NJ,-0.01061935,-0.008037197,-0.013283797
172,1,1,35,2016,325,325,1031769.932,0.000314993,Cardiopulmonary,Male,-0.581099629,-0.552166565,-2.328931654,1.220679687,-1.152680663,-1.079736949,-4.614618288,2.459443397,Jan,New Mexico,NM,-0.001698974,0.003755937,-0.007165944
173,1,1,36,2016,3128,3128,9597181.95,0.000325929,Cardiopulmonary,Male,-26.39336116,-26.35775756,-33.27924614,-19.01470155,-52.5274272,-52.45458824,-66.18582782,-37.87821476,Jan,New York,NY,-0.008426393,-0.006078869,-0.010639145
174,1,1,37,2016,1644,1644,4915548.225,0.000334449,Cardiopulmonary,Male,-17.68767547,-17.60153854,-21.82132578,-13.18857196,-35.15412347,-34.99086295,-43.33923875,-26.26338671,Jan,North Carolina,NC,-0.010706532,-0.008022246,-0.013273313
175,1,1,38,2016,111,111,388884.8655,0.000285432,Cardiopulmonary,Male,-0.818641185,-0.810705608,-1.210370243,-0.388052129,-1.625607599,-1.611737785,-2.403458027,-0.770399541,Jan,North Dakota,ND,-0.007303654,-0.003495965,-0.010904236
176,1,1,39,2016,2205,2205,5689355.716,0.000387566,Cardiopulmonary,Male,-22.2199663,-22.10314983,-26.81976048,-17.10237217,-44.19407303,-43.95418261,-53.28012427,-34.04985966,Jan,Ohio,OH,-0.010024104,-0.007756178,-0.012163157
177,1,1,4,2016,1090,1090,3421146.987,0.000318607,Cardiopulmonary,Male,-6.426160008,-6.409840459,-10.33867253,-2.221048189,-12.77402304,-12.72821177,-20.53313228,-4.419637143,Jan,Arizona,AZ,-0.005880588,-0.002037659,-0.009485021
178,1,1,40,2016,773,773,1941023.406,0.000398244,Cardiopulmonary,Male,-6.224540725,-6.211756407,-8.498651049,-3.977298534,-12.37274968,-12.35461656,-16.89638048,-7.906767848,Jan,Oklahoma,OK,-0.008035907,-0.005145276,-0.010994374
179,1,1,41,2016,578,578,2012689.194,0.000287178,Cardiopulmonary,Male,-6.06096357,-6.069007927,-8.623830111,-3.521816139,-12.03992528,-12.05520894,-17.09183374,-7.000992392,Jan,Oregon,OR,-0.010500014,-0.006093108,-0.014920121
180,1,1,42,2016,2491,2491,6262339.407,0.000397775,Cardiopulmonary,Male,-28.66179717,-28.71324197,-34.45715739,-22.94834045,-56.98418476,-57.06865251,-68.4115428,-45.63669892,Jan,Pennsylvania,PA,-0.011526793,-0.009212501,-0.013832661
181,1,1,44,2016,158,158,512587.4616,0.00030824,Cardiopulmonary,Male,-1.560816857,-1.551346727,-2.375478525,-0.705485919,-3.098372469,-3.077832604,-4.702541951,-1.397551234,Jan,Rhode Island,RI,-0.00981865,-0.004465101,-0.015034674
182,1,1,45,2016,927,927,2395662.711,0.000386949,Cardiopulmonary,Male,-10.68769527,-10.70590663,-13.76754233,-7.628776701,-21.22955071,-21.26030323,-27.29601222,-15.16528959,Jan,South Carolina,SC,-0.011548982,-0.008229533,-0.014851718
183,1,1,46,2016,163,163,434445.9843,0.00037519,Cardiopulmonary,Male,-0.827716475,-0.829024161,-1.417374418,-0.210320426,-1.642202559,-1.645887623,-2.814929775,-0.415548681,Jan,South Dakota,SD,-0.005086038,-0.001290309,-0.008695549
184,1,1,47,2016,1188,1188,3231901.244,0.000367585,Cardiopulmonary,Male,-9.803351392,-9.831785941,-12.94960784,-6.546299304,-19.50733264,-19.55893819,-25.73950286,-13.03404769,Jan,Tennessee,TN,-0.008275914,-0.005510353,-0.010900343
185,1,1,48,2016,3547,3547,13749728.08,0.000257969,Cardiopulmonary,Male,-30.17105988,-30.29100152,-39.70741614,-21.15515824,-60.02917776,-60.25208127,-78.92468126,-42.0981555,Jan,Texas,TX,-0.008539893,-0.00596424,-0.011194648
186,1,1,49,2016,272,272,1523736.098,0.000178509,Cardiopulmonary,Male,-1.263068843,-1.26092118,-2.559618103,0.028466343,-2.494533049,-2.491215327,-5.076983222,0.105609918,Jan,Utah,UT,-0.00463574,0.000104656,-0.009410361
187,1,1,5,2016,641,641,1465750.533,0.000437319,Cardiopulmonary,Male,-5.600569409,-5.572325518,-7.673298892,-3.472456195,-11.12672162,-11.06821372,-15.2301437,-6.907417242,Jan,Arkansas,AR,-0.008693176,-0.005417248,-0.011970825
188,1,1,50,2016,95,95,308473.8596,0.000307968,Cardiopulmonary,Male,-0.595453182,-0.597144632,-1.207820523,-0.014369463,-1.17996664,-1.181449611,-2.383966477,-0.020047705,Jan,Vermont,VT,-0.006285733,-0.000151258,-0.0127139
189,1,1,51,2016,1154,1154,4131634.75,0.000279308,Cardiopulmonary,Male,-9.957282648,-9.932421545,-13.23234427,-6.743097247,-19.80769434,-19.74921259,-26.2953314,-13.40619077,Jan,Virginia,VA,-0.008606951,-0.005843239,-0.011466503
190,1,1,53,2016,977,977,3617558.355,0.000270072,Cardiopulmonary,Male,-11.77377157,-11.775555,-15.32011048,-8.217899315,-23.38255993,-23.37854663,-30.37106569,-16.27028705,Jan,Washington,WA,-0.012052769,-0.008411361,-0.015680768
191,1,1,54,2016,421,421,908057.7455,0.000463627,Cardiopulmonary,Male,-3.664758476,-3.646074063,-5.064142885,-2.324329276,-7.282421261,-7.24736743,-10.04332296,-4.623617534,Jan,West Virginia,WV,-0.008660508,-0.005520972,-0.012028843
192,1,1,55,2016,899,899,2870871.876,0.000313145,Cardiopulmonary,Male,-8.251609402,-8.216271599,-10.2089868,-6.019429734,-16.41414461,-16.34147753,-20.28845861,-11.98361383,Jan,Wisconsin,WI,-0.009139345,-0.006695695,-0.011355936
193,1,1,56,2016,88,88,298912.6045,0.0002944,Cardiopulmonary,Male,-0.884457503,-0.89061846,-1.463627763,-0.361484458,-1.743998563,-1.75586091,-2.888761656,-0.706913196,Jan,Wyoming,WY,-0.010120664,-0.004107778,-0.016632134
194,1,1,6,2016,5408,5408,19471707.92,0.000277736,Cardiopulmonary,Male,-63.56073545,-63.71104663,-80.21869697,-48.93671828,-126.3055041,-126.5733404,-159.1366502,-97.36845786,Jan,California,CA,-0.011780889,-0.009048949,-0.014833339
195,1,1,8,2016,640,640,2768042.268,0.00023121,Cardiopulmonary,Male,-3.976542904,-4.033143563,-6.495172267,-1.717647926,-7.906774638,-8.019384433,-12.90290575,-3.422515858,Jan,Colorado,CO,-0.006301787,-0.002683825,-0.010148707
196,1,1,9,2016,516,516,1748121.147,0.000295174,Cardiopulmonary,Male,-5.995687184,-5.982813699,-7.714925619,-4.307385584,-11.91054046,-11.88384303,-15.29552351,-8.568826882,Jan,Connecticut,CT,-0.0115946,-0.008347646,-0.014951406
197,1,2,1,2016,991,1059.344828,2354731.074,0.000449879,Cardiopulmonary,Male,-8.982036627,-9.014439502,-12.45888098,-5.947789235,-17.85702612,-17.92610794,-24.74140476,-11.84856174,Feb,Alabama,AL,-0.009096306,-0.006001805,-0.012572029
198,1,2,10,2016,125,133.6206897,459691.1467,0.000290675,Cardiopulmonary,Male,-1.235758502,-1.233334268,-1.97859723,-0.448474948,-2.445725446,-2.442778504,-3.90107219,-0.884484714,Feb,Delaware,DE,-0.009866674,-0.0035878,-0.015828778
